window_id,window_start,mmsi,lat,lon,err_mean_speed,err_speed_change,err_course_change,err_gap_minutes,err_neighbor_count,score,is_anomaly
5,2026-03-01 02:30:00+00:00,200000015,12.790466733333334,45.10595073333333,0.7190376,0.08947128,0.0003024255,0.1589365,0.5499253,0.30353462526691144,False
7,2026-03-01 03:30:00+00:00,200000022,12.695584866666668,44.21532706666667,1.4489788,0.041478712,0.00947311,0.008548313,0.00040946496,0.3017776762426365,False
2,2026-03-01 01:00:00+00:00,200000023,13.124730733333331,45.170838466666666,0.013771438,0.0043545975,0.11427781,0.010375262,1.3629845,0.3011527291499078,False
5,2026-03-01 02:30:00+00:00,200000002,12.733552933333334,45.176131733333335,0.38522616,0.053792976,0.39172086,0.4019669,0.24828503,0.2961983844637871,False
5,2026-03-01 02:30:00+00:00,200000016,12.468072933333334,45.801801,0.33005542,0.012141124,0.023296945,0.0058156466,1.0814227,0.2905463635921478,False
1,2026-03-01 00:30:00+00:00,200000037,12.759589866666666,45.500344733333336,0.4962746,0.338734,0.06410284,7.703606e-05,0.54499507,0.2888367080755415,False
9,2026-03-01 04:30:00+00:00,200000010,12.391232,45.9320504,1.3138757,0.022136008,0.003779534,0.02274594,0.07984584,0.2884765993338078,False
2,2026-03-01 01:00:00+00:00,200000028,12.9112748,45.34548393333333,0.20328636,0.09077642,0.0010363138,5.064935e-05,1.1347513,0.2859802137732913,False
8,2026-03-01 04:00:00+00:00,200000022,12.6489056,44.09500786666667,1.4125284,0.014256944,3.6691872e-05,1.2101006e-05,6.0174872e-05,0.2853788614704172,False
9,2026-03-01 04:30:00+00:00,200000036,13.278723533333334,44.92122866666667,1.0328234,0.23144616,0.012122207,0.00036401462,0.15008178,0.28536752215004524,False
1,2026-03-01 00:30:00+00:00,200000003,13.006394733333334,44.902731,0.735123,0.06673324,0.0551415,0.03464798,0.4928908,0.27690730094909666,False
3,2026-03-01 01:30:00+00:00,200000026,12.214882533333334,44.2267732,1.2068846,0.000796227,3.151814e-05,0.00199049,0.1633432,0.27460921273450367,False
6,2026-03-01 03:00:00+00:00,200000010,12.289185933333332,45.71014586666667,0.66189754,6.6182925e-05,0.014689143,0.018000716,0.6635736,0.2716454409761354,False
11,2026-03-01 05:30:00+00:00,200000016,12.691407533333336,46.259040133333336,1.2236924,0.013915604,0.0026521878,0.036078688,0.067446135,0.2687570063397288,False
3,2026-03-01 01:30:00+00:00,200000002,12.780144,45.41041166666666,0.11591387,0.2856521,0.0028295068,0.0038787338,0.93374527,0.2684038949199021,False
8,2026-03-01 04:00:00+00:00,200000036,13.2188086,44.861983933333335,1.0917469,0.15787335,0.011001003,0.0003505164,0.07539892,0.2672741430113092,False
7,2026-03-01 03:30:00+00:00,200000014,13.125479066666664,46.050569333333335,0.30948249,0.6083992,0.24607016,0.007872689,0.16365285,0.26709547992795707,False
9,2026-03-01 04:30:00+00:00,200000029,12.240114866666666,46.20694613333333,1.2795829,0.012904496,0.00010073997,0.012022766,0.029069329,0.26673603779054245,False
10,2026-03-01 05:00:00+00:00,200000036,13.332552333333332,44.98650373333333,0.88028055,0.3061537,0.0059235157,6.1750193e-06,0.12827283,0.26412735821240857,False
11,2026-03-01 05:30:00+00:00,200000004,12.462351866666666,45.011078600000005,1.1225637,0.0132648675,0.0018252471,0.024310382,0.1491999,0.262232823879458,False
8,2026-03-01 04:00:00+00:00,200000011,13.5838236,45.19360986666666,0.5053483,0.6030461,0.037657287,0.025984695,0.12938008,0.2602833006531,False
5,2026-03-01 02:30:00+00:00,200000030,12.1337904,45.75170766666667,0.0029385472,0.026704486,0.0109604085,0.003714411,1.2533559,0.2595347427763045,False
11,2026-03-01 05:30:00+00:00,200000036,13.3821612,45.055253533333335,1.0303167,0.07762243,0.01062824,0.004422608,0.16926743,0.2584514835849404,False
7,2026-03-01 03:30:00+00:00,200000036,13.1599922,44.8016316,1.0856613,0.091712385,0.011565825,0.003336008,0.08368395,0.25519189261831343,False
10,2026-03-01 05:00:00+00:00,200000006,12.989364733333334,45.40876506666667,0.9145966,0.16020773,0.060984068,0.0017639111,0.13381833,0.2542741315672174,False
1,2026-03-01 00:30:00+00:00,200000011,13.492876333333331,44.343288066666666,1.1874572,0.00018680406,0.005706662,0.0012655731,0.05768523,0.25046029455552343,False
4,2026-03-01 02:00:00+00:00,200000004,12.488209866666669,45.60031746666667,0.46507773,0.018105436,0.0013424789,0.014826444,0.7404887,0.24796815901063382,False
2,2026-03-01 01:00:00+00:00,200000019,13.0382172,46.0173612,0.060548052,0.16093075,0.0019996106,0.005004236,1.0096321,0.24762295242398977,False
4,2026-03-01 02:00:00+00:00,200000037,12.6818392,45.111136,0.4478857,0.055741586,0.058123447,0.008093645,0.6674308,0.24745503757148982,False
8,2026-03-01 04:00:00+00:00,200000010,12.350094466666668,45.86160700000001,1.0684108,0.09675581,0.015474453,0.005498348,0.039938293,0.2452155316248536,False
5,2026-03-01 02:30:00+00:00,200000009,12.312204466666666,44.58596786666667,0.00087075756,0.009606896,8.6512606e-05,0.83798766,0.36568138,0.24284664150618482,False
10,2026-03-01 05:00:00+00:00,200000029,12.223891333333334,46.33856266666667,1.0975968,0.031060526,0.0016610384,0.01956769,0.060667917,0.24211078740190714,False
9,2026-03-01 04:30:00+00:00,200000011,13.572102666666666,45.31597373333333,0.48546427,0.47792333,0.06376025,0.01843757,0.15784039,0.24068516306579113,False
9,2026-03-01 04:30:00+00:00,200000023,13.654052066666669,45.882607533333335,0.8735129,0.16971621,0.017896766,0.000106305735,0.12565228,0.2373768975798157,False
10,2026-03-01 05:00:00+00:00,200000004,12.464960733333331,45.09551866666666,1.037758,0.022442386,0.0049438393,0.025488997,0.09403553,0.2369337486103177,False
3,2026-03-01 01:30:00+00:00,200000035,12.659608666666664,45.935070200000006,0.63536435,0.004903066,0.040707197,0.025913827,0.4772203,0.2368217481300235,False
2,2026-03-01 01:00:00+00:00,200000017,12.462639466666667,45.86922833333333,0.4416339,0.03277675,0.04465319,0.032408435,0.632336,0.23676166087388992,False
3,2026-03-01 01:30:00+00:00,200000022,12.779280333333332,44.725431666666665,1.0947633,0.01672481,0.00093799195,0.0040376117,0.0488109,0.23305491836508735,False
10,2026-03-01 05:00:00+00:00,200000016,12.662557533333334,46.178966800000005,1.0645095,0.0028829603,0.02349915,0.024036564,0.048771903,0.23274001758545637,False
11,2026-03-01 05:30:00+00:00,200000025,12.9311122,44.78128686666666,1.0279952,0.0055296333,0.00019893104,0.020407949,0.088404894,0.2285073271166766,False
3,2026-03-01 01:30:00+00:00,200000024,12.626853666666667,45.10486806666667,0.7586234,0.0010803513,0.024490962,0.012786064,0.34250385,0.22789692885708063,False
2,2026-03-01 01:00:00+00:00,200000002,12.7998502,45.5282694,0.08124241,0.1522074,0.00012476258,0.0008454921,0.9039632,0.22767665591964031,False
4,2026-03-01 02:00:00+00:00,200000019,13.060483466666666,46.25072093333333,0.4203902,0.031071778,0.029780462,0.027967231,0.6177116,0.2253842528909445,False
4,2026-03-01 02:00:00+00:00,200000035,12.7114906,46.00645946666667,0.48968035,2.2700135e-06,0.034841467,0.024537517,0.5738583,0.22458398480125652,False
10,2026-03-01 05:00:00+00:00,200000022,12.526233733333331,43.87033766666666,1.0619828,0.0081651155,0.026370598,0.00029677458,0.025944328,0.2245519133808557,False
11,2026-03-01 05:30:00+00:00,200000029,12.205110266666669,46.46985313333333,1.0308542,2.1548945e-05,0.00023134373,0.02018861,0.059411705,0.2221414863022801,False
4,2026-03-01 02:00:00+00:00,200000015,12.816362466666668,44.9743806,0.70317364,0.0008665588,0.007986858,0.005216096,0.384238,0.22029623090056702,False
4,2026-03-01 02:00:00+00:00,200000026,12.190365266666667,44.1101338,1.0526085,0.00882188,0.008166945,1.04769015e-05,0.021408107,0.21820317981528206,False
4,2026-03-01 02:00:00+00:00,200000016,12.437728600000002,45.7222412,0.46025848,0.034829736,0.04224096,0.012583265,0.53956264,0.21789501719176768,False
11,2026-03-01 05:30:00+00:00,200000022,12.458527866666666,43.761192066666666,1.0334996,0.00067494006,0.007931041,0.00068034214,0.044848602,0.21752690471475944,False
7,2026-03-01 03:30:00+00:00,200000020,12.6707546,45.1005614,0.0045309737,0.16429159,0.047640786,0.40199658,0.46808663,0.21730931252241134,False
9,2026-03-01 04:30:00+00:00,200000027,13.5064092,45.0344458,0.19655882,0.6463114,0.05349629,0.021471523,0.16583653,0.21673491224646568,False
3,2026-03-01 01:30:00+00:00,200000021,12.021207533333332,44.33067106666667,0.9096482,0.003208871,0.0017729242,0.0019767655,0.16406389,0.2161341252969578,False
7,2026-03-01 03:30:00+00:00,200000008,12.895837533333331,44.85716766666667,0.9223794,0.009509042,0.00022685858,0.067887165,0.06454032,0.21290855175757314,False
10,2026-03-01 05:00:00+00:00,200000011,13.551094733333334,45.43683133333333,0.51865345,0.3308129,0.03907084,0.0034015183,0.16589208,0.21156615847721696,False
3,2026-03-01 01:30:00+00:00,200000015,12.825529266666669,44.84039526666666,0.9628086,2.2229498e-05,0.00025817478,0.0076794536,0.06922094,0.20799788093281676,False
9,2026-03-01 04:30:00+00:00,200000018,12.319055333333331,43.811505333333336,1.0195298,0.002677042,0.010709297,0.00045739865,0.0027531227,0.20722533595981077,False
2,2026-03-01 01:00:00+00:00,200000010,12.275354599999998,45.38288166666667,1.0009866,0.013468301,0.007556002,0.0029552071,0.0037529245,0.20574380215257407,False
2,2026-03-01 01:00:00+00:00,200000021,12.050889066666668,44.44144486666666,0.842283,0.004711377,0.0017820651,0.0025292684,0.17353559,0.20496826127637177,False
0,2026-03-01 00:00:00+00:00,200000016,12.3356494,45.3990818,0.8689245,0.0020117543,0.048318695,1.5425542e-07,0.09992995,0.20383701070779808,False
4,2026-03-01 02:00:00+00:00,200000024,12.630612533333334,45.00071033333334,0.50910336,0.014520613,0.00066835876,0.00071625155,0.49038634,0.20307898353785275,False
9,2026-03-01 04:30:00+00:00,200000016,12.6302482,46.1000884,0.981679,0.0012714368,0.011004526,0.015405371,0.0043028877,0.20273264877032487,False
5,2026-03-01 02:30:00+00:00,200000035,12.763164866666669,46.07801346666667,0.41593856,0.0113715455,0.008455213,0.019523134,0.55716014,0.20248971767723561,False
10,2026-03-01 05:00:00+00:00,200000027,13.530982466666668,45.12870753333333,0.14956808,0.5828816,0.11434034,0.012227148,0.14636844,0.20107712894678115,False
7,2026-03-01 03:30:00+00:00,200000024,12.687354466666669,44.6930976,0.15126146,0.0004300216,0.047537193,0.642593,0.16118467,0.20060127455508336,False
11,2026-03-01 05:30:00+00:00,200000023,13.8232684,46.07279566666667,0.62672424,0.004319083,0.034352083,0.039432317,0.29571572,0.20010868906974794,False
10,2026-03-01 05:00:00+00:00,200000025,12.852217666666666,44.74741253333333,0.92489123,0.009351469,4.3905193e-06,0.016405374,0.034112442,0.1969529817410148,False
1,2026-03-01 00:30:00+00:00,200000026,12.2639876,44.4600412,0.95330673,0.0043796888,0.0006922347,4.8888705e-05,0.023181984,0.19632190619086032,False
0,2026-03-01 00:00:00+00:00,200000010,12.268667,45.21894973333333,0.97310174,3.8478265e-05,2.2271108e-05,0.0009699286,0.005015646,0.19582961183368752,False
7,2026-03-01 03:30:00+00:00,200000010,12.315590133333334,45.78749813333333,0.80485445,0.037297096,0.00012736669,0.024397608,0.10536658,0.1944086206960492,False
10,2026-03-01 05:00:00+00:00,200000023,13.741387133333337,45.97518213333333,0.6935532,0.03519388,0.0011794951,0.019020723,0.21302922,0.19239530549384654,False
5,2026-03-01 02:30:00+00:00,200000026,12.1733842,43.99209966666667,0.9482255,0.0007022619,0.0078433985,0.0015649424,0.0026161238,0.19219044495839627,False
9,2026-03-01 04:30:00+00:00,200000037,12.4900152,44.479274,0.8342306,0.04929226,0.009444858,0.0054795644,0.054667085,0.1906228736974299,False
3,2026-03-01 01:30:00+00:00,200000010,12.277243266666666,45.4649346,0.8339258,0.0004575164,0.0030320268,0.009180543,0.092263795,0.18777193306013942,False
1,2026-03-01 00:30:00+00:00,200000010,12.2737422,45.300855,0.92971754,0.00051459734,0.00137476,0.0011050166,0.00027165815,0.18659671454806812,False
3,2026-03-01 01:30:00+00:00,200000004,12.49319,45.6847404,0.6285601,0.00018552926,0.0021455707,0.014967672,0.27354527,0.18388083251775242,False
5,2026-03-01 02:30:00+00:00,200000017,12.5289248,46.152789,0.013140436,0.0009808056,0.04636139,0.006352141,0.8430743,0.18198181902989746,False
8,2026-03-01 04:00:00+00:00,200000008,12.878856066666666,44.727324466666666,0.8140483,0.0058357003,0.019627167,0.0012497483,0.055673912,0.17928696358576418,False
11,2026-03-01 05:30:00+00:00,200000011,13.521803066666669,45.55596773333333,0.45420116,0.21336493,0.0013082693,0.001471379,0.21229072,0.1765272916527465,False
1,2026-03-01 00:30:00+00:00,200000028,12.876794,45.2300296,0.12778887,0.023522213,0.028394265,0.015257551,0.6861786,0.17622830513864757,False
6,2026-03-01 03:00:00+00:00,200000026,12.158542133333333,43.87382213333333,0.8669348,0.00077874074,0.0037524516,0.0053891623,5.1726805e-05,0.17538137156225275,False
7,2026-03-01 03:30:00+00:00,200000018,12.3715508,43.95861473333333,0.84198827,0.011618708,0.0077624135,0.0006703394,0.01164055,0.17473605525447056,False
1,2026-03-01 00:30:00+00:00,200000006,13.087543266666668,44.6655952,0.7729639,0.010497245,0.018303411,0.0026821203,0.059913713,0.17287207427434623,False
8,2026-03-01 04:00:00+00:00,200000018,12.344991133333334,43.88516053333333,0.8442751,0.006023355,0.0027132428,0.0006235455,0.0011182133,0.17095069466158747,False
9,2026-03-01 04:30:00+00:00,200000035,13.010865533333334,46.32623633333333,0.81960416,0.005345266,0.016617194,0.0033537052,0.00017449303,0.16901896325289273,False
5,2026-03-01 02:30:00+00:00,200000025,12.5274094,44.47834566666667,0.40127164,1.6797285e-06,0.026371246,0.32638258,0.089341894,0.1686738076796246,False
11,2026-03-01 05:30:00+00:00,200000001,12.667502933333331,43.12307426666667,0.8282679,0.00015554047,0.009618609,4.4036897e-06,0.0019457341,0.16799843197004521,False
4,2026-03-01 02:00:00+00:00,200000036,13.005433466666666,44.60016146666667,0.7822533,0.008931929,0.004449116,0.0023247427,0.04075153,0.16774212894961238,False
2,2026-03-01 01:00:00+00:00,200000037,12.739789866666666,45.36950693333333,0.20911266,0.028925141,0.0136144785,0.0059276493,0.5804957,0.16761512868106365,False
8,2026-03-01 04:00:00+00:00,200000016,12.592020466666666,46.02427433333333,0.7777658,0.0052297297,0.029947763,0.00739675,0.00712176,0.1654923627153039,False
8,2026-03-01 04:00:00+00:00,200000037,12.530449466666663,44.60496186666667,0.69959486,0.008836538,0.0074736583,0.009342805,0.10057883,0.1651653370819986,False
5,2026-03-01 02:30:00+00:00,200000019,13.063601,46.36797646666666,0.26909322,0.007587897,0.00022803212,0.024310373,0.51169133,0.16258216986898333,False
10,2026-03-01 05:00:00+00:00,200000037,12.454326,44.35207653333334,0.7833361,0.023779558,0.00049109507,0.00036127967,0.0020946627,0.16201253969338722,False
2,2026-03-01 01:00:00+00:00,200000011,13.525687533333333,44.46133053333333,0.67807645,0.0040222453,0.0015045372,0.0073907846,0.11752285,0.16170337274670601,False
8,2026-03-01 04:00:00+00:00,200000028,13.165109733333331,46.01971653333333,0.336462,0.32985923,0.05421778,0.011196494,0.07531963,0.16141102463006973,False
0,2026-03-01 00:00:00+00:00,200000018,12.605704666666666,44.4506404,0.7653628,0.0027475383,0.009754081,0.0018194428,0.017936358,0.1595240439521149,False
0,2026-03-01 00:00:00+00:00,200000026,12.297438333333334,44.574395200000005,0.7568894,0.0008574113,0.026317582,0.00092908315,0.0035935158,0.15771739893825726,False
0,2026-03-01 00:00:00+00:00,200000011,13.452273866666667,44.2278228,0.76905036,0.0012615361,0.000808342,8.3830695e-05,0.010162402,0.15627329410490348,False
4,2026-03-01 02:00:00+00:00,200000021,11.999198133333334,44.2181786,0.67754656,0.007762293,0.07217625,8.858578e-05,0.021434436,0.15580162457335972,False
6,2026-03-01 03:00:00+00:00,200000016,12.506357466666666,45.8775696,0.54626703,0.0010215413,0.004697608,0.010086478,0.21604802,0.15562413532752545,False
0,2026-03-01 00:00:00+00:00,200000007,13.026974933333332,45.222000533333336,0.24385712,0.0012065436,0.012492224,0.022789475,0.49597508,0.15526408690493554,False
0,2026-03-01 00:00:00+00:00,200000003,13.001706066666666,44.79757673333334,0.598131,0.04290471,0.0058025224,0.01706934,0.10784892,0.15435129832476377,False
8,2026-03-01 04:00:00+00:00,200000026,12.111079066666669,43.64091206666667,0.7478326,0.015157726,0.0041480223,0.0007669559,0.0007415619,0.15372937240172177,False
7,2026-03-01 03:30:00+00:00,200000026,12.136502266666668,43.7571604,0.76143235,0.00046152843,5.5644123e-05,0.00015801065,0.0014702415,0.15271555486833677,False
1,2026-03-01 00:30:00+00:00,200000016,12.3495458,45.483279,0.7390281,0.0023078162,0.0017565262,0.00050895545,0.019548794,0.1526300376513973,False
3,2026-03-01 01:30:00+00:00,200000037,12.712407066666666,45.239946,0.0791909,0.049713604,0.0002450929,8.684451e-06,0.63255996,0.15234364780753823,False
7,2026-03-01 03:30:00+00:00,200000002,12.701940066666667,44.9392764,0.1098086,3.7045027e-06,0.024111234,0.40741822,0.21847893,0.15196413876105908,False
11,2026-03-01 05:30:00+00:00,200000027,13.547663666666669,45.2247636,0.20074604,0.3414634,0.015165476,2.7190404e-06,0.18189286,0.1478540967306799,False
6,2026-03-01 03:00:00+00:00,200000005,12.5527158,46.68968873333333,0.6083806,0.01132997,0.00023709782,0.006628368,0.1076041,0.14683603064040654,False
3,2026-03-01 01:30:00+00:00,200000011,13.549678333333333,44.5817628,0.6457972,0.002998329,0.0009373659,0.0048078857,0.0793228,0.14677271475084125,False
8,2026-03-01 04:00:00+00:00,200000035,12.943967133333333,46.269361933333336,0.68446636,0.0126749715,9.0399844e-05,0.0009556992,0.027155539,0.14506859430694022,False
6,2026-03-01 03:00:00+00:00,200000035,12.819336533333336,46.14589766666666,0.41199115,0.041710164,0.060506254,0.01308453,0.19624288,0.1447069963440299,False
5,2026-03-01 02:30:00+00:00,200000011,13.5810202,44.825131733333336,0.3748507,0.032110427,0.021392012,0.0106443055,0.28363702,0.14452689029276372,False
9,2026-03-01 04:30:00+00:00,200000008,12.857555733333331,44.59831893333333,0.59015584,0.015551183,0.0075765415,0.0080550155,0.09873654,0.14401502395048738,False
3,2026-03-01 01:30:00+00:00,200000019,13.051674666666669,46.1338678,0.034010544,0.016987866,0.0018379966,0.019168723,0.64297634,0.14299629477318376,False
10,2026-03-01 05:00:00+00:00,200000001,12.694763066666669,43.20356806666667,0.67881745,0.0034220363,0.008351301,0.00029536005,5.1117306e-05,0.1381874530998175,False
11,2026-03-01 05:30:00+00:00,200000037,12.408037733333334,44.2285314,0.6720766,0.0045418935,0.0035152342,0.00056572794,0.0096037295,0.1380606336053461,False
2,2026-03-01 01:00:00+00:00,200000016,12.371306933333331,45.565507466666666,0.64161015,0.013148241,0.00011628502,0.0047301007,0.029134873,0.13774792907497613,False
2,2026-03-01 01:00:00+00:00,200000022,12.801051266666668,44.8530694,0.37531355,0.02572155,0.034259114,0.02162572,0.21602009,0.13458800539374352,False
6,2026-03-01 03:00:00+00:00,200000018,12.400610733333334,44.031070533333335,0.63740265,0.0059570605,0.0073136063,0.010923102,0.009075892,0.1341344628483057,False
8,2026-03-01 04:00:00+00:00,200000027,13.479489333333332,44.94089626666666,0.16308875,0.38198283,0.007469407,0.006062873,0.11197824,0.13411642145365477,False
4,2026-03-01 02:00:00+00:00,200000011,13.570819733333334,44.7027496,0.5623473,0.0061527956,0.0006320924,0.0076568117,0.09173878,0.13370555510045962,False
1,2026-03-01 00:30:00+00:00,200000022,12.8324348,44.97851126666667,0.013939598,0.005205591,0.03832012,0.03941164,0.5634662,0.13206862844526768,False
0,2026-03-01 00:00:00+00:00,200000012,12.712924133333331,44.82363846666667,0.4110107,0.0007405218,0.041889496,0.015460583,0.17864908,0.12955007930286228,False
7,2026-03-01 03:30:00+00:00,200000035,12.8783182,46.2110694,0.61959726,0.014201042,0.0056121824,0.0005183833,0.004529197,0.12889161218190565,False
1,2026-03-01 00:30:00+00:00,200000020,12.730735533333334,44.43273606666666,0.59799516,0.015148321,3.8188205e-07,0.0005591179,0.027144069,0.12816941035775925,False
4,2026-03-01 02:00:00+00:00,200000017,12.514820266666668,46.056479933333335,0.03133771,0.00016104538,0.01887392,0.015682645,0.55357623,0.1239263100840617,False
9,2026-03-01 04:30:00+00:00,200000026,12.091016933333332,43.5234478,0.60301167,0.002124999,0.0034311481,0.0005098534,0.009115172,0.12363856796873733,False
3,2026-03-01 01:30:00+00:00,200000036,12.9584992,44.5295448,0.5686729,0.010338413,5.741525e-05,0.0027640087,0.035913743,0.12354929501307196,False
10,2026-03-01 05:00:00+00:00,200000008,12.833095933333334,44.46989633333333,0.58656067,0.0006518826,0.0003969177,0.005140124,0.020641658,0.12267824984155595,False
1,2026-03-01 00:30:00+00:00,200000021,12.087549133333336,44.55006993333333,0.57785434,0.0078549925,0.0021221424,7.763977e-05,0.023116743,0.12220517062960426,False
5,2026-03-01 02:30:00+00:00,200000021,11.994858066666666,44.10354353333334,0.5819951,0.004302114,0.0028810804,0.011752234,0.0056698713,0.12132008578628302,False
3,2026-03-01 01:30:00+00:00,200000016,12.4048124,45.64374093333333,0.38370824,0.050309688,0.0010482647,0.0089920405,0.14735824,0.11828329407144338,False
5,2026-03-01 02:30:00+00:00,200000018,12.430300066666666,44.10325973333333,0.5841383,0.0013054273,0.00016311127,0.0052347914,0.00023399807,0.11821512044989504,False
4,2026-03-01 02:00:00+00:00,200000030,12.128707866666668,45.65235773333333,0.00075907214,0.0029732783,0.0091055995,0.007208818,0.56551653,0.1171126598957926,False
8,2026-03-01 04:00:00+00:00,200000020,12.674985,45.21245793333333,0.010308441,0.3415883,0.00058640796,0.012083094,0.20007378,0.11292800190858543,False
4,2026-03-01 02:00:00+00:00,200000013,12.351846933333333,44.95007266666666,0.29665208,0.000117037605,0.04457685,0.0023216004,0.2124414,0.1112217932328349,False
6,2026-03-01 03:00:00+00:00,200000011,13.584109533333333,44.9480704,0.3313123,0.002164713,0.0009393123,0.0011657325,0.21810187,0.11073678613174706,False
11,2026-03-01 05:30:00+00:00,200000032,12.7322484,43.6113882,0.53007656,0.011683987,0.0057030716,0.00020267747,0.0047551626,0.11048429250367917,False
4,2026-03-01 02:00:00+00:00,200000018,12.460404866666666,44.17529253333334,0.5027349,1.9600664e-06,0.022936184,3.2500997e-05,0.0029676305,0.10573463501127663,False
11,2026-03-01 05:30:00+00:00,200000017,12.405423666666668,46.71871213333333,0.40827873,0.009156191,0.018407058,0.012090076,0.06226442,0.1020392956212163,False
7,2026-03-01 03:30:00+00:00,200000016,12.547901266666669,45.9517414,0.47537702,0.0033728401,0.007912496,0.015418164,0.004623508,0.10134080639109015,False
3,2026-03-01 01:30:00+00:00,200000017,12.492529066666666,45.961655400000005,0.042744726,0.05562151,0.026555862,0.02645242,0.35250077,0.10077505670487881,False
7,2026-03-01 03:30:00+00:00,200000027,13.448247933333333,44.84877766666667,0.24786429,0.14838938,0.005752728,0.00037281372,0.09261725,0.09899929355597123,False
0,2026-03-01 00:00:00+00:00,200000032,12.852041133333334,44.583341866666665,0.47997537,0.0026424094,0.0044907406,9.607699e-05,0.0028102673,0.09800297336332733,False
8,2026-03-01 04:00:00+00:00,200000014,13.106529066666669,46.14504506666667,0.28530782,0.16758186,0.033982143,0.0010671169,0.0020049296,0.09798877402208746,False
6,2026-03-01 03:00:00+00:00,200000021,11.996353733333333,43.98871186666667,0.4698763,0.0019789499,0.00055185554,0.0063436762,2.3170856e-05,0.09575478837687115,False
2,2026-03-01 01:00:00+00:00,200000024,12.626144933333334,45.2092596,0.3157595,0.008127527,0.005351122,0.007364797,0.13706854,0.09473429918289185,False
10,2026-03-01 05:00:00+00:00,200000026,12.082782866666667,43.404552933333335,0.45455867,0.0017131618,0.0074467515,8.976885e-07,0.007896244,0.09432314501808606,False
11,2026-03-01 05:30:00+00:00,200000028,13.2961718,46.3561682,0.13722315,0.00010250952,0.035004947,0.04860299,0.24897419,0.0939815582256415,False
0,2026-03-01 00:00:00+00:00,200000024,12.6278576,45.41815213333334,0.06500466,0.00021593086,0.01213423,4.9922146e-05,0.3890058,0.09328211089523393,False
7,2026-03-01 03:30:00+00:00,200000005,12.5638308,46.8080962,0.44030717,0.020147432,0.0018026247,0.0015092732,4.349339e-06,0.09275416979889997,False
6,2026-03-01 03:00:00+00:00,200000027,13.4178804,44.75631673333333,0.267895,0.009609549,0.005473431,1.6538914e-05,0.18069108,0.09273712216381683,False
2,2026-03-01 01:00:00+00:00,200000018,12.530834,44.31412606666667,0.34441984,0.00079524255,9.3573544e-05,0.002854754,0.10968495,0.09156967173621525,False
9,2026-03-01 04:30:00+00:00,200000001,12.7222482,43.28396133333333,0.42066324,0.0005220581,0.0012890527,0.0017665863,0.020381074,0.08892440181225539,False
0,2026-03-01 00:00:00+00:00,200000031,12.3888912,46.00101153333333,0.014138302,0.19187023,0.071014844,0.12565416,0.035292145,0.08759393580257893,False
7,2026-03-01 03:30:00+00:00,200000021,11.981394066666669,43.87529366666667,0.4316678,0.00041991423,0.0025994438,0.00018047166,0.0015939231,0.08729231149191037,False
10,2026-03-01 05:00:00+00:00,200000028,13.2479322,46.245919666666666,0.21089832,0.003854381,0.0012946978,0.03636152,0.18364397,0.08721057793591172,False
2,2026-03-01 01:00:00+00:00,200000020,12.730045733333332,44.5447204,0.38485157,1.8061402e-05,0.0071738837,0.0013580468,0.041369237,0.08695416076261608,False
9,2026-03-01 04:30:00+00:00,200000028,13.2041006,46.133826866666666,0.30612284,0.0211301,0.021385962,0.010001322,0.07158469,0.08604498207569122,False
0,2026-03-01 00:00:00+00:00,200000001,12.949515333333332,44.01146393333333,0.40963873,2.1450694e-05,0.004464169,0.00024774022,0.013768962,0.08562821085361065,False
0,2026-03-01 00:00:00+00:00,200000020,12.722032133333332,44.321108800000005,0.3801487,0.00882916,0.029833058,0.00025781445,3.1906247e-06,0.08381438629021432,False
9,2026-03-01 04:30:00+00:00,200000020,12.6820952,45.3241776,0.01889529,0.15017657,0.008710129,0.00081142347,0.22663417,0.08104551756987348,False
0,2026-03-01 00:00:00+00:00,200000033,13.048200066666668,44.686826933333336,0.3703857,0.00073214533,0.007984216,0.0017948553,0.020323593,0.08024410331854596,False
10,2026-03-01 05:00:00+00:00,200000017,12.4322866,46.6252888,0.37001666,2.0619107e-06,0.0010095283,0.003001314,0.026702635,0.08014644066984147,False
8,2026-03-01 04:00:00+00:00,200000001,12.748116666666666,43.36492333333333,0.37982053,0.002034845,0.009951807,0.0018183155,0.00484522,0.07969414258841426,False
6,2026-03-01 03:00:00+00:00,200000019,13.071688066666669,46.4850264,0.2422314,0.0029029355,0.004202599,0.008270262,0.13916802,0.07935504387132823,False
1,2026-03-01 00:30:00+00:00,200000018,12.5663438,44.383444266666665,0.38468683,0.00023889319,0.0034601635,4.4613847e-05,0.004615446,0.0786091888534429,False
10,2026-03-01 05:00:00+00:00,200000020,12.683226933333334,45.43624573333333,0.052736025,0.15684222,0.008371713,0.004441794,0.16911298,0.07830094583332539,False
8,2026-03-01 04:00:00+00:00,200000021,11.955331333333334,43.763521866666665,0.37489325,0.00025188545,0.0093884785,0.00058518804,0.00077046367,0.07717785274144262,False
10,2026-03-01 05:00:00+00:00,200000032,12.728572333333334,43.701654866666665,0.3424255,0.013216425,0.015771743,2.5608379e-06,0.009473333,0.07617791140055488,False
7,2026-03-01 03:30:00+00:00,200000001,12.780478866666666,43.4432118,0.36850455,9.450559e-05,0.0118384175,5.2088224e-05,4.1887444e-05,0.07610629055780009,False
